DATE,VISITOR,VISITOR_PTS,HOME,HOME_PTS
2015-04-07,Minnesota Timberwolves,111,Sacramento Kings,116
2015-04-07,Los Angeles Lakers,100,Los Angeles Clippers,105
2015-04-08,Toronto Raptors,92,Charlotte Hornets,74
2015-04-08,Boston Celtics,113,Detroit Pistons,103
2015-04-08,Chicago Bulls,103,Orlando Magic,105
2015-04-08,Washington Wizards,119,Philadelphia 76ers,90
2015-04-08,Atlanta Hawks,114,Brooklyn Nets,111
2015-04-08,Indiana Pacers,102,New York Knicks,86
2015-04-08,New Orleans Pelicans,74,Memphis Grizzlies,110
2015-04-08,Cleveland Cavaliers,104,Milwaukee Bucks,99
2015-04-08,Houston Rockets,98,San Antonio Spurs,110
2015-04-08,Los Angeles Lakers,101,Denver Nuggets,119
2015-04-08,Sacramento Kings,91,Utah Jazz,103
2015-04-08,Phoenix Suns,104,Dallas Mavericks,107
2015-04-08,Minnesota Timberwolves,91,Portland Trail Blazers,116
2015-04-09,Chicago Bulls,89,Miami Heat,78
2015-04-09,Portland Trail Blazers,105,Golden State Warriors,116
2015-04-10,Toronto Raptors,101,Orlando Magic,99
2015-04-10,Charlotte Hornets,80,Atlanta Hawks,104
2015-04-10,Washington Wizards,80,Brooklyn Nets,117
2015-04-10,Boston Celtics,99,Cleveland Cavaliers,90
2015-04-10,Indiana Pacers,107,Detroit Pistons,103
2015-04-10,Milwaukee Bucks,99,New York Knicks,91
2015-04-10,San Antonio Spurs,104,Houston Rockets,103
2015-04-10,Phoenix Suns,75,New Orleans Pelicans,90
2015-04-10,Sacramento Kings,103,Oklahoma City Thunder,116
2015-04-10,Dallas Mavericks,144,Denver Nuggets,143
2015-04-10,Memphis Grizzlies,89,Utah Jazz,88
2015-04-10,Minnesota Timberwolves,98,Los Angeles Lakers,106
2015-04-11,New York Knicks,80,Orlando Magic,79
2015-04-11,Toronto Raptors,107,Miami Heat,104
2015-04-11,Philadelphia 76ers,107,Chicago Bulls,114
2015-04-11,Memphis Grizzlies,86,Los Angeles Clippers,94
2015-04-11,Utah Jazz,111,Portland Trail Blazers,105
2015-04-11,Minnesota Timberwolves,101,Golden State Warriors,110
2015-04-12,Cleveland Cavaliers,78,Boston Celtics,117
2015-04-12,Brooklyn Nets,73,Milwaukee Bucks,96
2015-04-12,Charlotte Hornets,77,Detroit Pistons,116
2015-04-12,Sacramento Kings,111,Denver Nuggets,122
2015-04-12,Oklahoma City Thunder,104,Indiana Pacers,116
2015-04-12,Atlanta Hawks,99,Washington Wizards,108
2015-04-12,New Orleans Pelicans,114,Houston Rockets,121
2015-04-12,Phoenix Suns,91,San Antonio Spurs,107
2015-04-12,Dallas Mavericks,120,Los Angeles Lakers,106
2015-04-13,Houston Rockets,100,Charlotte Hornets,90
2015-04-13,Detroit Pistons,97,Cleveland Cavaliers,109
2015-04-13,Milwaukee Bucks,107,Philadelphia 76ers,97
2015-04-13,New York Knicks,112,Atlanta Hawks,108
2015-04-13,Chicago Bulls,113,Brooklyn Nets,86
2015-04-13,Orlando Magic,93,Miami Heat,100
2015-04-13,New Orleans Pelicans,100,Minnesota Timberwolves,88
2015-04-13,Portland Trail Blazers,90,Oklahoma City Thunder,101
2015-04-13,Dallas Mavericks,92,Utah Jazz,109
2015-04-13,Los Angeles Lakers,92,Sacramento Kings,102
2015-04-13,Memphis Grizzlies,107,Golden State Warriors,111
2015-04-13,Denver Nuggets,103,Los Angeles Clippers,110
2015-04-14,Toronto Raptors,93,Boston Celtics,95
2015-04-14,Washington Wizards,95,Indiana Pacers,99
2015-04-14,Los Angeles Clippers,112,Phoenix Suns,101
2015-04-15,Charlotte Hornets,87,Toronto Raptors,92
2015-04-15,Orlando Magic,88,Brooklyn Nets,101
2015-04-15,Atlanta Hawks,85,Chicago Bulls,91
2015-04-15,Washington Wizards,108,Cleveland Cavaliers,113
2015-04-15,Portland Trail Blazers,98,Dallas Mavericks,114
2015-04-15,Utah Jazz,91,Houston Rockets,117
2015-04-15,Boston Celtics,105,Milwaukee Bucks,100
2015-04-15,Oklahoma City Thunder,138,Minnesota Timberwolves,113
2015-04-15,San Antonio Spurs,103,New Orleans Pelicans,108
2015-04-15,Detroit Pistons,112,New York Knicks,90
2015-04-15,Miami Heat,105,Philadelphia 76ers,101
2015-04-15,Indiana Pacers,83,Memphis Grizzlies,95
2015-04-15,Denver Nuggets,126,Golden State Warriors,133
2015-04-15,Sacramento Kings,122,Los Angeles Lakers,99
2015-10-27,Cleveland Cavaliers,95,Chicago Bulls,97
2015-10-27,Detroit Pistons,106,Atlanta Hawks,94
2015-10-27,New Orleans Pelicans,95,Golden State Warriors,111
2015-10-28,Washington Wizards,88,Orlando Magic,87
2015-10-28,Philadelphia 76ers,95,Boston Celtics,112
2015-10-28,Chicago Bulls,115,Brooklyn Nets,100
2015-10-28,Utah Jazz,87,Detroit Pistons,92
2015-10-28,Indiana Pacers,99,Toronto Raptors,106
2015-10-28,Charlotte Hornets,94,Miami Heat,104
2015-10-28,New York Knicks,122,Milwaukee Bucks,97
2015-10-28,San Antonio Spurs,106,Oklahoma City Thunder,112
2015-10-28,Cleveland Cavaliers,106,Memphis Grizzlies,76
2015-10-28,Denver Nuggets,105,Houston Rockets,85
2015-10-28,Dallas Mavericks,111,Phoenix Suns,95
2015-10-28,New Orleans Pelicans,94,Portland Trail Blazers,112
2015-10-28,Los Angeles Clippers,111,Sacramento Kings,104
2015-10-28,Minnesota Timberwolves,112,Los Angeles Lakers,111
2015-10-29,Memphis Grizzlies,112,Indiana Pacers,103
2015-10-29,Atlanta Hawks,112,New York Knicks,101
2015-10-29,Dallas Mavericks,88,Los Angeles Clippers,104
2015-10-30,Miami Heat,92,Cleveland Cavaliers,102
2015-10-30,Utah Jazz,99,Philadelphia 76ers,71
2015-10-30,Oklahoma City Thunder,139,Orlando Magic,136
2015-10-30,Toronto Raptors,113,Boston Celtics,103
2015-10-30,Chicago Bulls,94,Detroit Pistons,98
2015-10-30,Charlotte Hornets,94,Atlanta Hawks,97
2015-10-30,Washington Wizards,118,Milwaukee Bucks,113
2015-10-30,Brooklyn Nets,75,San Antonio Spurs,102
2015-10-30,Minnesota Timberwolves,95,Denver Nuggets,78
2015-10-30,Golden State Warriors,112,Houston Rockets,92
2015-10-30,Los Angeles Lakers,114,Sacramento Kings,132
2015-10-30,Portland Trail Blazers,92,Phoenix Suns,110
2015-10-31,Utah Jazz,97,Indiana Pacers,76
2015-10-31,New York Knicks,117,Washington Wizards,110
2015-10-31,Golden State Warriors,134,New Orleans Pelicans,120
2015-10-31,Brooklyn Nets,91,Memphis Grizzlies,101
2015-10-31,Phoenix Suns,101,Portland Trail Blazers,90
2015-10-31,Sacramento Kings,109,Los Angeles Clippers,114
2015-11-01,Atlanta Hawks,94,Charlotte Hornets,92
2015-11-01,San Antonio Spurs,95,Boston Celtics,87
2015-11-01,Houston Rockets,89,Miami Heat,109
2015-11-01,Milwaukee Bucks,87,Toronto Raptors,106
2015-11-01,Orlando Magic,87,Chicago Bulls,92
2015-11-01,Denver Nuggets,93,Oklahoma City Thunder,117
2015-11-01,Dallas Mavericks,103,Los Angeles Lakers,93
2015-11-02,Cleveland Cavaliers,107,Philadelphia 76ers,100
2015-11-02,Milwaukee Bucks,103,Brooklyn Nets,96
2015-11-02,San Antonio Spurs,94,New York Knicks,84
2015-11-02,Oklahoma City Thunder,105,Houston Rockets,110
2015-11-02,Portland Trail Blazers,106,Minnesota Timberwolves,101
2015-11-02,Memphis Grizzlies,69,Golden State Warriors,119
2015-11-02,Phoenix Suns,96,Los Angeles Clippers,102
2015-11-03,Chicago Bulls,105,Charlotte Hornets,130
2015-11-03,Indiana Pacers,94,Detroit Pistons,82
2015-11-03,Atlanta Hawks,98,Miami Heat,92
2015-11-03,Orlando Magic,103,New Orleans Pelicans,94
2015-11-03,Toronto Raptors,102,Dallas Mavericks,91
2015-11-03,Memphis Grizzlies,103,Sacramento Kings,89
2015-11-03,Denver Nuggets,120,Los Angeles Lakers,109
2015-11-04,Boston Celtics,98,Indiana Pacers,100
2015-11-04,San Antonio Spurs,99,Washington Wizards,102
2015-11-04,Brooklyn Nets,87,Atlanta Hawks,101
2015-11-04,New York Knicks,86,Cleveland Cavaliers,96
2015-11-04,Orlando Magic,114,Houston Rockets,119
2015-11-04,Philadelphia 76ers,87,Milwaukee Bucks,91
2015-11-04,Toronto Raptors,103,Oklahoma City Thunder,98
2015-11-04,Sacramento Kings,97,Phoenix Suns,118
2015-11-04,Portland Trail Blazers,108,Utah Jazz,92
2015-11-04,Los Angeles Clippers,108,Golden State Warriors,112
2015-11-05,Oklahoma City Thunder,98,Chicago Bulls,104
2015-11-05,Miami Heat,96,Minnesota Timberwolves,84
2015-11-05,Charlotte Hornets,108,Dallas Mavericks,94
2015-11-05,Utah Jazz,96,Denver Nuggets,84
2015-11-05,Memphis Grizzlies,96,Portland Trail Blazers,115
2015-11-06,Toronto Raptors,87,Orlando Magic,92
2015-11-06,Washington Wizards,98,Boston Celtics,118
2015-11-06,Los Angeles Lakers,104,Brooklyn Nets,98
2015-11-06,Philadelphia 76ers,102,Cleveland Cavaliers,108
2015-11-06,Milwaukee Bucks,99,New York Knicks,92
2015-11-06,Miami Heat,87,Indiana Pacers,90
2015-11-06,Atlanta Hawks,121,New Orleans Pelicans,115
2015-11-06,Detroit Pistons,100,Phoenix Suns,92
2015-11-06,Denver Nuggets,104,Golden State Warriors,119
2015-11-06,Houston Rockets,116,Sacramento Kings,110
2015-11-07,Minnesota Timberwolves,102,Chicago Bulls,93
2015-11-07,Orlando Magic,105,Philadelphia 76ers,97
2015-11-07,Washington Wizards,99,Atlanta Hawks,114
2015-11-07,New Orleans Pelicans,98,Dallas Mavericks,107
2015-11-07,Brooklyn Nets,86,Milwaukee Bucks,94
2015-11-07,Charlotte Hornets,94,San Antonio Spurs,114
2015-11-07,Memphis Grizzlies,79,Utah Jazz,89
2015-11-07,Golden State Warriors,103,Sacramento Kings,94
2015-11-07,Houston Rockets,109,Los Angeles Clippers,105
2015-11-08,Indiana Pacers,97,Cleveland Cavaliers,101
2015-11-08,Los Angeles Lakers,95,New York Knicks,99
2015-11-08,Toronto Raptors,76,Miami Heat,96
2015-11-08,Phoenix Suns,103,Oklahoma City Thunder,124
2015-11-08,Detroit Pistons,120,Portland Trail Blazers,103
2015-11-09,Orlando Magic,84,Indiana Pacers,97
2015-11-09,Chicago Bulls,111,Philadelphia 76ers,88
2015-11-09,Minnesota Timberwolves,117,Atlanta Hawks,107
2015-11-09,Portland Trail Blazers,104,Denver Nuggets,108
2015-11-09,San Antonio Spurs,106,Sacramento Kings,88
2015-11-09,Detroit Pistons,95,Golden State Warriors,109
2015-11-09,Memphis Grizzlies,92,Los Angeles Clippers,94
2015-11-10,Utah Jazz,114,Cleveland Cavaliers,118
2015-11-10,Oklahoma City Thunder,125,Washington Wizards,101
2015-11-10,Los Angeles Lakers,88,Miami Heat,101
2015-11-10,New York Knicks,111,Toronto Raptors,109
2015-11-10,Boston Celtics,99,Milwaukee Bucks,83
2015-11-10,Charlotte Hornets,104,Minnesota Timberwolves,95
2015-11-10,Dallas Mavericks,105,New Orleans Pelicans,120
2015-11-11,New York Knicks,93,Charlotte Hornets,95
2015-11-11,Los Angeles Lakers,99,Orlando Magic,101
2015-11-11,Toronto Raptors,119,Philadelphia 76ers,103
2015-11-11,Indiana Pacers,102,Boston Celtics,91
2015-11-11,New Orleans Pelicans,98,Atlanta Hawks,106
2015-11-11,Los Angeles Clippers,108,Dallas Mavericks,118
2015-11-11,Brooklyn Nets,106,Houston Rockets,98
2015-11-11,Golden State Warriors,100,Memphis Grizzlies,84
2015-11-11,Milwaukee Bucks,102,Denver Nuggets,103
2015-11-11,Detroit Pistons,92,Sacramento Kings,101
2015-11-11,San Antonio Spurs,113,Portland Trail Blazers,101
2015-11-12,Utah Jazz,91,Miami Heat,92
2015-11-12,Golden State Warriors,129,Minnesota Timberwolves,116
2015-11-12,Los Angeles Clippers,104,Phoenix Suns,118
2015-11-13,Minnesota Timberwolves,103,Indiana Pacers,107
2015-11-13,Utah Jazz,93,Orlando Magic,102
2015-11-13,Atlanta Hawks,93,Boston Celtics,106
2015-11-13,Cleveland Cavaliers,90,New York Knicks,84
2015-11-13,New Orleans Pelicans,81,Toronto Raptors,100
2015-11-13,Charlotte Hornets,97,Chicago Bulls,102
2015-11-13,Portland Trail Blazers,100,Memphis Grizzlies,101
2015-11-13,Philadelphia 76ers,85,Oklahoma City Thunder,102
2015-11-13,Los Angeles Lakers,82,Dallas Mavericks,90
2015-11-13,Houston Rockets,98,Denver Nuggets,107
2015-11-13,Brooklyn Nets,109,Sacramento Kings,111
2015-11-14,Detroit Pistons,96,Los Angeles Clippers,101
2015-11-14,Orlando Magic,99,Washington Wizards,108
2015-11-14,Dallas Mavericks,110,Houston Rockets,98
2015-11-14,Cleveland Cavaliers,105,Milwaukee Bucks,108
2015-11-14,Philadelphia 76ers,83,San Antonio Spurs,92
2015-11-14,Denver Nuggets,81,Phoenix Suns,105
2015-11-14,Brooklyn Nets,99,Golden State Warriors,107
2015-11-15,New Orleans Pelicans,87,New York Knicks,95
2015-11-15,Memphis Grizzlies,114,Minnesota Timberwolves,106
2015-11-15,Portland Trail Blazers,94,Charlotte Hornets,106
2015-11-15,Utah Jazz,97,Atlanta Hawks,96
2015-11-15,Boston Celtics,100,Oklahoma City Thunder,85
2015-11-15,Toronto Raptors,101,Sacramento Kings,107
2015-11-15,Detroit Pistons,85,Los Angeles Lakers,97
2015-11-16,Dallas Mavericks,92,Philadelphia 76ers,86
2015-11-16,Indiana Pacers,95,Chicago Bulls,96
2015-11-16,Boston Celtics,111,Houston Rockets,95
2015-11-16,Oklahoma City Thunder,114,Memphis Grizzlies,122
2015-11-16,Portland Trail Blazers,80,San Antonio Spurs,93
2015-11-16,Los Angeles Lakers,101,Phoenix Suns,120
2015-11-17,Milwaukee Bucks,86,Washington Wizards,115
2015-11-17,Atlanta Hawks,88,Brooklyn Nets,90
2015-11-17,Cleveland Cavaliers,99,Detroit Pistons,104
2015-11-17,Minnesota Timberwolves,103,Miami Heat,91
2015-11-17,Charlotte Hornets,94,New York Knicks,102
2015-11-17,Denver Nuggets,115,New Orleans Pelicans,98
2015-11-17,Toronto Raptors,110,Golden State Warriors,115
2015-11-18,Brooklyn Nets,111,Charlotte Hornets,116
2015-11-18,Minnesota Timberwolves,101,Orlando Magic,104
2015-11-18,Indiana Pacers,112,Philadelphia 76ers,85
2015-11-18,Dallas Mavericks,106,Boston Celtics,102
2015-11-18,Sacramento Kings,97,Atlanta Hawks,103
2015-11-18,Portland Trail Blazers,103,Houston Rockets,108
2015-11-18,New Orleans Pelicans,103,Oklahoma City Thunder,110
2015-11-18,Denver Nuggets,98,San Antonio Spurs,109
2015-11-18,Toronto Raptors,89,Utah Jazz,93
2015-11-18,Chicago Bulls,103,Phoenix Suns,97
2015-11-19,Sacramento Kings,109,Miami Heat,116
2015-11-19,Milwaukee Bucks,100,Cleveland Cavaliers,115
2015-11-19,Golden State Warriors,124,Los Angeles Clippers,117
2015-11-20,Philadelphia 76ers,88,Charlotte Hornets,113
2015-11-20,Brooklyn Nets,95,Boston Celtics,120
2015-11-20,Houston Rockets,84,Memphis Grizzlies,96
2015-11-20,Detroit Pistons,96,Minnesota Timberwolves,86
2015-11-20,San Antonio Spurs,90,New Orleans Pelicans,104
2015-11-20,New York Knicks,93,Oklahoma City Thunder,90
2015-11-20,Utah Jazz,93,Dallas Mavericks,102
2015-11-20,Phoenix Suns,114,Denver Nuggets,107
2015-11-20,Los Angeles Clippers,91,Portland Trail Blazers,102
2015-11-20,Chicago Bulls,94,Golden State Warriors,106
2015-11-20,Toronto Raptors,102,Los Angeles Lakers,91
2015-11-21,Sacramento Kings,97,Orlando Magic,91
2015-11-21,Milwaukee Bucks,86,Indiana Pacers,123
2015-11-21,Atlanta Hawks,97,Cleveland Cavaliers,109
2015-11-21,Washington Wizards,97,Detroit Pistons,95
2015-11-21,New York Knicks,107,Houston Rockets,102
2015-11-21,Philadelphia 76ers,91,Miami Heat,96
2015-11-21,Memphis Grizzlies,82,San Antonio Spurs,92
2015-11-22,Toronto Raptors,91,Los Angeles Clippers,80
2015-11-22,Boston Celtics,101,Brooklyn Nets,111
2015-11-22,Phoenix Suns,116,New Orleans Pelicans,122
2015-11-22,Dallas Mavericks,114,Oklahoma City Thunder,117
2015-11-22,Golden State Warriors,118,Denver Nuggets,105
2015-11-22,Portland Trail Blazers,107,Los Angeles Lakers,93
2015-11-23,Sacramento Kings,122,Charlotte Hornets,127
2015-11-23,Orlando Magic,103,Cleveland Cavaliers,117
2015-11-23,New York Knicks,78,Miami Heat,95
2015-11-23,Detroit Pistons,88,Milwaukee Bucks,109
2015-11-23,Philadelphia 76ers,95,Minnesota Timberwolves,100
2015-11-23,Phoenix Suns,84,San Antonio Spurs,98
2015-11-23,Oklahoma City Thunder,111,Utah Jazz,89
2015-11-24,Indiana Pacers,123,Washington Wizards,106
2015-11-24,Boston Celtics,97,Atlanta Hawks,121
2015-11-24,Dallas Mavericks,96,Memphis Grizzlies,110
2015-11-24,Los Angeles Clippers,111,Denver Nuggets,94
2015-11-24,Chicago Bulls,93,Portland Trail Blazers,88
2015-11-24,Los Angeles Lakers,77,Golden State Warriors,111
2015-11-25,Washington Wizards,87,Charlotte Hornets,101
2015-11-25,New York Knicks,91,Orlando Magic,100
2015-11-25,Philadelphia 76ers,80,Boston Celtics,84
2015-11-25,Miami Heat,81,Detroit Pistons,104
2015-11-25,Cleveland Cavaliers,99,Toronto Raptors,103
2015-11-25,Memphis Grizzlies,102,Houston Rockets,93
2015-11-25,Sacramento Kings,129,Milwaukee Bucks,118
2015-11-25,Atlanta Hawks,95,Minnesota Timberwolves,99
2015-11-25,Brooklyn Nets,99,Oklahoma City Thunder,110
2015-11-25,Dallas Mavericks,83,San Antonio Spurs,88
2015-11-25,New Orleans Pelicans,120,Phoenix Suns,114
2015-11-25,Utah Jazz,102,Los Angeles Clippers,91
2015-11-27,Cleveland Cavaliers,95,Charlotte Hornets,90
2015-11-27,Milwaukee Bucks,90,Orlando Magic,114
2015-11-27,Washington Wizards,78,Boston Celtics,111
2015-11-27,Miami Heat,97,New York Knicks,78
2015-11-27,Philadelphia 76ers,114,Houston Rockets,116
2015-11-27,Chicago Bulls,92,Indiana Pacers,104
2015-11-27,Atlanta Hawks,116,Memphis Grizzlies,101
2015-11-27,Detroit Pistons,87,Oklahoma City Thunder,103
2015-11-27,San Antonio Spurs,91,Denver Nuggets,80
2015-11-27,Golden State Warriors,135,Phoenix Suns,116
2015-11-27,Minnesota Timberwolves,101,Sacramento Kings,91
2015-11-27,New Orleans Pelicans,90,Los Angeles Clippers,111
2015-11-28,Toronto Raptors,84,Washington Wizards,82
2015-11-28,Brooklyn Nets,88,Cleveland Cavaliers,90
2015-11-28,Denver Nuggets,81,Dallas Mavericks,92
2015-11-28,Atlanta Hawks,88,San Antonio Spurs,108
2015-11-28,New Orleans Pelicans,87,Utah Jazz,101
2015-11-28,Los Angeles Lakers,96,Portland Trail Blazers,108
2015-11-28,Sacramento Kings,101,Golden State Warriors,120
2015-11-29,Milwaukee Bucks,82,Charlotte Hornets,87
2015-11-29,Minnesota Timberwolves,99,Los Angeles Clippers,107
2015-11-29,Detroit Pistons,83,Brooklyn Nets,87
2015-11-29,Philadelphia 76ers,84,Memphis Grizzlies,92
2015-11-29,Boston Celtics,91,Orlando Magic,110
2015-11-29,Phoenix Suns,107,Toronto Raptors,102
2015-11-29,Houston Rockets,116,New York Knicks,111
2015-11-29,Indiana Pacers,107,Los Angeles Lakers,103
2015-11-30,Houston Rockets,105,Detroit Pistons,116
2015-11-30,Boston Celtics,105,Miami Heat,95
2015-11-30,Oklahoma City Thunder,100,Atlanta Hawks,106
2015-11-30,San Antonio Spurs,89,Chicago Bulls,92
2015-11-30,Denver Nuggets,74,Milwaukee Bucks,92
2015-11-30,Golden State Warriors,106,Utah Jazz,103
2015-11-30,Dallas Mavericks,98,Sacramento Kings,112
2015-11-30,Portland Trail Blazers,87,Los Angeles Clippers,102
2015-12-01,Washington Wizards,97,Cleveland Cavaliers,85
2015-12-01,Los Angeles Lakers,91,Philadelphia 76ers,103
2015-12-01,Phoenix Suns,91,Brooklyn Nets,94
2015-12-01,Orlando Magic,96,Minnesota Timberwolves,93
2015-12-01,Memphis Grizzlies,113,New Orleans Pelicans,104
2015-12-01,Dallas Mavericks,115,Portland Trail Blazers,112
2015-12-02,Golden State Warriors,116,Charlotte Hornets,99
2015-12-02,Los Angeles Lakers,108,Washington Wizards,104
2015-12-02,Phoenix Suns,122,Detroit Pistons,127
2015-12-02,Philadelphia 76ers,87,New York Knicks,99
2015-12-02,Toronto Raptors,96,Atlanta Hawks,86
2015-12-02,Denver Nuggets,90,Chicago Bulls,99
2015-12-02,New Orleans Pelicans,101,Houston Rockets,108
2015-12-02,Milwaukee Bucks,70,San Antonio Spurs,95
2015-12-02,Indiana Pacers,103,Los Angeles Clippers,91
2015-12-03,Oklahoma City Thunder,95,Miami Heat,97
2015-12-03,Denver Nuggets,106,Toronto Raptors,105
2015-12-03,Orlando Magic,103,Utah Jazz,94
2015-12-03,San Antonio Spurs,103,Memphis Grizzlies,83
2015-12-03,Indiana Pacers,111,Portland Trail Blazers,123
2015-12-03,Boston Celtics,114,Sacramento Kings,97
2015-12-04,Brooklyn Nets,91,New York Knicks,108
2015-12-04,Phoenix Suns,106,Washington Wizards,109
2015-12-04,Milwaukee Bucks,95,Detroit Pistons,102
2015-12-04,Los Angeles Lakers,87,Atlanta Hawks,100
2015-12-04,Houston Rockets,100,Dallas Mavericks,96
2015-12-04,Cleveland Cavaliers,108,New Orleans Pelicans,114
2015-12-05,Denver Nuggets,108,Philadelphia 76ers,105
2015-12-05,Golden State Warriors,112,Toronto Raptors,109
2015-12-05,Charlotte Hornets,102,Chicago Bulls,96
2015-12-05,Sacramento Kings,113,Houston Rockets,120
2015-12-05,Cleveland Cavaliers,84,Miami Heat,99
2015-12-05,Portland Trail Blazers,109,Minnesota Timberwolves,103
2015-12-05,New York Knicks,91,Milwaukee Bucks,106
2015-12-05,Boston Celtics,105,San Antonio Spurs,108
2015-12-05,Indiana Pacers,119,Utah Jazz,122
2015-12-05,Orlando Magic,101,Los Angeles Clippers,103
2015-12-06,Phoenix Suns,93,Memphis Grizzlies,95
2015-12-06,Golden State Warriors,114,Brooklyn Nets,98
2015-12-06,Los Angeles Lakers,91,Detroit Pistons,111
2015-12-06,Dallas Mavericks,116,Washington Wizards,104
2015-12-06,Sacramento Kings,95,Oklahoma City Thunder,98
2015-12-07,Detroit Pistons,84,Charlotte Hornets,104
2015-12-07,San Antonio Spurs,119,Philadelphia 76ers,68
2015-12-07,Washington Wizards,114,Miami Heat,103
2015-12-07,Dallas Mavericks,104,New York Knicks,97
2015-12-07,Los Angeles Lakers,93,Toronto Raptors,102
2015-12-07,Phoenix Suns,103,Chicago Bulls,101
2015-12-07,Portland Trail Blazers,88,Milwaukee Bucks,90
2015-12-07,Los Angeles Clippers,110,Minnesota Timberwolves,106
2015-12-07,Boston Celtics,111,New Orleans Pelicans,93
2015-12-08,Portland Trail Blazers,100,Cleveland Cavaliers,105
2015-12-08,Golden State Warriors,131,Indiana Pacers,123
2015-12-08,Houston Rockets,105,Brooklyn Nets,110
2015-12-08,Oklahoma City Thunder,125,Memphis Grizzlies,88
2015-12-08,Orlando Magic,85,Denver Nuggets,74
2015-12-08,Utah Jazz,106,Sacramento Kings,114
2015-12-09,Chicago Bulls,100,Boston Celtics,105
2015-12-09,Miami Heat,81,Charlotte Hornets,99
2015-12-09,Houston Rockets,109,Washington Wizards,103
2015-12-09,Memphis Grizzlies,93,Detroit Pistons,92
2015-12-09,San Antonio Spurs,94,Toronto Raptors,97
2015-12-09,Los Angeles Clippers,109,Milwaukee Bucks,95
2015-12-09,Los Angeles Lakers,122,Minnesota Timberwolves,123
2015-12-09,Orlando Magic,104,Phoenix Suns,107
2015-12-09,New York Knicks,85,Utah Jazz,106
2015-12-09,Atlanta Hawks,98,Dallas Mavericks,95
